tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,status,overview,popularity,vote_average,vote_count,tagline,genres,production_companies
13251,The Walker,2007-02-13,108,10000000,590416,"['Woody Harrelson', 'Kristin Scott Thomas', 'Lauren Bacall', 'Ned Beatty', 'Moritz Bleibtreu', 'Lily Tomlin', 'Willem Dafoe', 'Mary Beth Hurt', 'William Hope', 'Steven Hartley']","['Paul Schrader', 'Paul Schrader', 'Anne Dudley', 'Nic Ede', 'Deepak Nayar', 'Johnnie Planco', 'James Merifield', 'Willi Bär', 'David Hindle', 'Simon Price']","['GB', 'US']",Released,"Carter Page III, a middle-aged gay man in Washington, D. C., is a ""walker"", a single man who escorts other men's wives to social events so the husbands do not have to. One of the women he escorts, Lynn Lockner, is the wife of a United States senator and is carrying on an affair with a lobbyist. When she finds the lobbyist murdered, she embroils Carter in an investigation that leads to the highest levels of the federal government.",0.8695,5.2,105,Everyone loves a good scandal.,"['Crime', 'Mystery', 'Drama']","['Kintop Pictures', 'Isle of Man Film', 'Paul Schrader Productions', 'Ingenious Media', 'The Walk']"
16555,Daddy's Little Girls,2007-02-14,100,10000000,31600000,"['Gabrielle Union', 'Idris Elba', 'Louis Gossett Jr.', 'Tasha Smith', 'Tracee Ellis Ross', 'Malinda Williams', 'Terri J. Vaughn', 'Cassi Davis', 'China Anne McClain', 'Juanita Jennings']","['Toyomichi Kurita', 'Shay Bentley Griffin', 'Maysie Hoy', 'Tyler Perry', 'Tyler Perry', 'Reuben Cannon', 'Ina Mayhew', 'Michael Paseornek', 'Kim Williams', 'Jennifer M. Byrne']",['US'],Released,"Monty is a mechanic struggling to make ends meet as he raises his three young daughters. When the court awards custody of his daughters to his shady ex-wife, Monty desperately tries to win them back with the help of Julia, a beautiful, Ivy League-educated attorney. Monty and Julia couldn't be less alike, but a flame is ignited... touching off a firestorm of love and conflict.",1.7034,6.9,136,Family comes first,"['Comedy', 'Drama', 'Romance']","['Tyler Perry Studios', 'Reuben Cannon Productions', 'Lionsgate']"
3489,88 Minutes,2007-02-14,108,30000000,32593385,"['Al Pacino', 'Alicia Witt', 'Leelee Sobieski', 'Amy Brenneman', 'William Forsythe', 'Deborah Kara Unger', 'Ben McKenzie', 'Neal McDonough', 'Leah Cairns', 'Stephen Moyer']","['Randall Emmett', 'Gary Scott Thompson', 'Edward Shearmur', 'Denis Lenoir', 'Richard Pagano', 'Tracey Gallacher', 'Dominique Fauquet-Lemaitre', 'Jon Avnet', 'Jon Avnet', 'Peter E. Berger']","['US', 'DE', 'CA']",Released,"Famed forensic psychiatrist Dr. Jack Gramm enjoys a reputation as one of the most sought-after profilers around. His expert testimony has resulted in the conviction of many criminals, including serial killer Jon Forster. On the eve of Forster's execution, one of Gramm's students is murdered in a vicious copycat crime, and Gramm himself receives an ominous message informing him that he has less than 90 minutes to live.",3.0825,5.785,1172,He has 88 minutes to solve a murder. His own.,"['Thriller', 'Mystery']","['Brightlight Pictures', 'Family Room Entertainment', 'Randall Emmett/George Furla Productions', 'Millennium Media', 'Nu Image Entertainment']"
1265,Bridge to Terabithia,2007-02-15,95,60000000,137587063,"['Josh Hutcherson', 'AnnaSophia Robb', 'Zooey Deschanel', 'Robert Patrick', 'Bailee Madison', 'Kate Butler', 'Devon Wood', 'Emma Fenton', 'Grace Brannigan', 'Latham Gaines']","['Gábor Csupó', 'Jeff Stockwell', 'Katherine Paterson', 'Lauren Levine', 'Hal Lieberman', 'David Paterson', 'Aaron Zigman', 'Michael Chapman', 'John Gilbert', 'Stephanie Corsalini']",['US'],Released,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen.",9.7705,7.307,5169,"Discover a place that will never leave you, and a friendship that will change you forever.","['Adventure', 'Drama', 'Family']","['Lauren Levine Productions Inc.', 'Walden Media', 'Hal Lieberman Company']"
12526,Bug,2007-02-21,98,4000000,8095658,"['Ashley Judd', 'Michael Shannon', 'Harry Connick Jr.', 'Lynn Collins', ""Brían F. O'Byrne"", 'Neil Bergeron', 'Bob Neill']","['Brian Tyler', 'Michael Grady', 'Malcolm Petal', 'Darrin Navarro', 'Kimberly C. Anderson', 'Michael Burns', 'Gary Huckabay', 'Andreas Schardt', 'William Friedkin', 'Jim Seibel']","['DE', 'US']",Released,"In Oklahoma, Agnes, a lonely waitress living in an isolated and dilapidated roadside motel, meets Peter, a quiet and mysterious man with whom she establishes a peculiar relationship.",1.725,6.134,605,First they send in their drone... then they find their queen.,"['Drama', 'Horror', 'Thriller']","['LIFT Productions', 'DMK Mediafonds International', 'Inferno Distribution']"
4351,Bordertown,2007-02-22,112,21000000,8329799,"['Jennifer Lopez', 'Martin Sheen', 'Antonio Banderas', 'Maya Zapata', 'Sonia Braga', 'Kate del Castillo', 'Randall Batinkoff', 'Juan Diego Botto', 'Irineo Alvarez', 'Julio Cesar Cedillo']","['Gregory Nava', 'Gregory Nava', 'Gregory Nava', 'Simon Fields', 'David Bergstein', 'Cary Epstein', 'Tracee Stanley', 'Graeme Revell', 'Reynaldo Villalobos', 'Padraic McKinley']",['US'],Released,"American corporations are using the North American Free Trade Agreement by opening large maquiladoras right across the United States–Mexico border. The maquiladoras hire mostly Mexican women to work long hours for little money in order to produce mass quantity products. Lauren Adrian, an impassioned American news reporter for the Chicago Sentinel wants to be assigned to the Iraq front-lines to cover the war. Instead, her editor George Morgan assigns her to investigate a series of slayings involving young maquiladora factory women in a Mexican bordertown.",1.6143,6.29,355,Lies. Corruption. Murder. One reporter will break the silence.,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Mosaic Media Group', 'El Norte Productions', 'Nuyorican Productions', 'Mobius Entertainment Ltd.']"
10090,Reno 911!: Miami,2007-02-23,83,10000000,20342161,"['Carlos Alazraqui', 'Mary Birdsong', 'Robert Ben Garant', 'Kerri Kenney', 'Thomas Lennon', 'Wendi McLendon-Covey', 'Niecy Nash', 'Cedric Yarbrough', 'Lennie Loftin', 'Danny DeVito']","['John Refoua', 'John Landgraf', 'Michael Shamberg', 'Robert Ben Garant', 'Stacey Sher', 'Paul Young', 'Robert Ben Garant', 'Peter Principato', 'Joe Kessler', 'Danny DeVito']",['US'],Released,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,1.7225,5.8,268,"In a time of crisis, America will call Reno 911!","['Action', 'Comedy', 'Crime']","['Principato-Young Entertainment', 'Paramount Pictures', 'Comedy Central Films', 'High Sierra Carpeting', 'Jersey Films', 'Double Feature Films', '20th Century Fox']"
5172,The Astronaut Farmer,2007-02-23,104,13000000,11130889,"['Billy Bob Thornton', 'Virginia Madsen', 'Max Thieriot', 'Jasper Polish', 'Logan Polish', 'Jon Gries', 'Mark Polish', 'Bruce Dern', 'Tim Blake Nelson', 'Sal Lopez']","['Michael Polish', 'James Haygood', 'Geyer Kosinski', 'Christopher Sheldon', 'Marisa Frantz', 'Robert Benjamin', 'Jonathan Sheldon', 'M. David Mullen', 'Karl Formander', 'Paula Weinstein']",['US'],Released,"Texan Charles Farmer left the Air Force as a young man to save the family ranch when his dad died. Like most American ranchers, he owes his bank. Unlike most, he's an astrophysicist with a rocket in his barn - one he's built and wants to take into space. It's his dream. The FBI puts him under surveillance when he tries to buy rocket fuel, and the FAA stalls him when he files a flight plan – but Charles is undeterred.",1.6289,6.3,363,,"['Science Fiction', 'Adventure', 'Comedy', 'Drama']","['Polish Brothers Construction', 'Warner Bros. Pictures']"
3594,The Number 23,2007-02-23,97,30000000,77677553,"['Jim Carrey', 'Virginia Madsen', 'Logan Lerman', 'Danny Huston', 'Lynn Collins', 'Rhona Mitra', 'Mark Pellegrino', 'Ed Lauter', 'David Stifel', 'Corey Stoll']","['Beau Flynn', 'Tripp Vinson', 'Mali Finn', 'Andrew Laws', 'Joel Schumacher', 'Mark Stevens', 'Daniel Orlandi', 'Matthew Libatique', 'Fernley Phillips', 'Harry Gregson-Williams']","['DE', 'US']",Released,"Animal control officer Walter Sparrow becomes obsessed with a novel that he believes was written about him, as more and more similarities between himself and his literary alter ego seem to arise.",3.0501,6.412,3473,First it takes hold of your mind...then it takes hold of your life.,"['Thriller', 'Mystery', 'Crime']","['Firm Films', 'New Line Cinema', 'Contrafilm']"
14125,Captivity,2007-03-01,85,17000000,10921200,"['Elisha Cuthbert', 'Daniel Gillies', 'Pruitt Taylor Vince', 'Laz Alonso', 'Chrysta Olson', 'Michael Harney', 'Carl Paoli', 'Trent Broin', 'Remy Thorne', 'Olivia Negron']","['Roland Joffé', 'Larry Cohen', 'Joseph Tura', 'Mark Damon', 'Sergei Konov', 'Gary Mehlman', 'Leonid Minkovski', 'Dianne Crittenden', 'Jennifer Marlin', 'Richard Nord']","['RU', 'US']",Released,"The sought-after images of top model Jennifer adorn magazine covers and billboards worldwide. When alone at a club, she is abducted and incarcerated in a cell with another prisoner. When their captor subjects the two to torture, they commit to escaping the chamber of horrors before they're killed.",1.4102,4.855,456,When You Think The Worst Has Happened... Think Worse,"['Crime', 'Horror', 'Thriller']","['Captivity Productions', 'Foresight Unlimited', 'RAMCO']"
11199,Wild Hogs,2007-03-02,100,60000000,253625427,"['Tim Allen', 'John Travolta', 'Martin Lawrence', 'William H. Macy', 'Ray Liotta', 'Kevin Durand', 'M.C. Gainey', 'Marisa Tomei', 'Jill Hennessy', 'Tichina Arnold']","['Walt Becker', 'Brad Copeland', 'Todd Lieberman', 'Brian Robbins', 'Amy Sayres', 'Sharla Sumpter', 'Michael Tollin', 'Teddy Castellucci', 'Robbie Greenberg', 'Christopher Greenbury']",['US'],Released,"Restless and ready for an adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.",4.2118,5.966,2432,A lot can happen on the road to nowhere.,"['Action', 'Adventure', 'Comedy']","['Touchstone Pictures', 'Wild Hogs Productions']"
2977,Becoming Jane,2007-03-02,120,16500000,39380831,"['Anne Hathaway', 'James McAvoy', 'Julie Walters', 'James Cromwell', 'Maggie Smith', 'Joe Anderson', 'Lucy Cohu', 'Laurence Fox', 'Ian Richardson', 'Anna Maxwell Martin']","['Julia Blackman', 'Julian Jarrold', 'Graham Broadbent', 'Kevin Hood', 'Robert Bernstein', 'Douglas Rae', 'Eimer Ní Mhaoldomhnaigh', 'Jeff Abberley', 'Eigil Bryld', 'Tim Haslam']","['GB', 'IE']",Released,"Though young Jane Austen's financially strapped parents expect her to marry the nephew of wealthy Lady Gresham, Jane herself knows that such a union will destroy her creativity and sense of self-worth. Instead, she becomes involved with Tom Lefroy, a charming but penniless apprentice lawyer who gives her the knowledge of the heart she needs for her future career as a novelist.",3.9548,7.312,1252,Her own life is her greatest inspiration.,"['Romance', 'Drama']","['Ecosse Films', '2 Entertain', 'Scion Films', 'BBC Film', 'Blueprint Pictures', 'Fís Éireann/Screen Ireland', 'HanWay Films', 'UK Film Council']"
1949,Zodiac,2007-03-02,157,65000000,84785914,"['Jake Gyllenhaal', 'Mark Ruffalo', 'Anthony Edwards', 'Robert Downey Jr.', 'Chloë Sevigny', 'Elias Koteas', 'John Carroll Lynch', 'Brian Cox', 'Dermot Mulroney', 'Charles Fleischer']","['Bradley J. Fischer', 'James Vanderbilt', 'Donald Graham Burt', 'Arnold Messer', 'Angus Wall', 'David Shire', 'Mike Medavoy', 'Ceán Chaffin', 'James Vanderbilt', 'Harris Savides']",['US'],Released,"Over the course of a decade, editors of the San Francisco Chronicle entice themselves in the murders of the Zodiac Killer. However, as time runs its course, interest in the case dwindles in the eyes of the professionals. The Killer stops interacting with the public. However, believing he has the answers, an amateur cartoonist from the initial sightings races against time to prevent what he believes is another murder.",8.6547,7.529,11454,There's more than one way to lose your life to a killer.,"['Crime', 'Mystery', 'Thriller']","['Paramount Pictures', 'Warner Bros. Pictures', 'Phoenix Pictures']"
14434,I Think I Love My Wife,2007-03-07,94,11000000,13196245,"['Chris Rock', 'Gina Torres', 'Kerry Washington', 'Steve Buscemi', 'Edward Herrmann', 'Vanessa Lee Chester', 'Welker White', 'Darius McCrary', 'Samantha Ivers', 'Michael Kenneth Williams']","['Chris Rock', 'Chris Rock', 'Louis C.K.', 'Sharon Lomofsky', 'Marcus Miller', 'Chris Rock', 'Wendy Greene Bricmont', 'William Rexer', 'Victoria Thomas', 'Dave Jordan']","['IN', 'US']",Released,"Richard Cooper is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point that he takes lunch late to look at them. When old crush Nikki Tru visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship.",1.2046,5.313,201,In marriage no one can hear you scream.,"['Comedy', 'Romance']","['Fox Searchlight Pictures', 'UTV Motion Pictures', 'Zahrlo Productions']"
1271,300,2007-03-07,117,65000000,456082343,"['Gerard Butler', 'Lena Headey', 'Dominic West', 'David Wenham', 'Vincent Regan', 'Michael Fassbender', 'Tom Wisdom', 'Andrew Pleavin', 'Andrew Tiernan', 'Rodrigo Santoro']","['Zack Snyder', 'Larry Fong', 'Zack Snyder', 'Kurt Johnstad', 'William Hoy', 'Gianni Nunnari', 'Kristy Carlson', 'Carrie Hilton', 'Andrea Kenyon', 'Nicolas Lepage']",['US'],Released,"A story very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians.",9.2053,7.196,14625,Prepare for glory!,"['Action', 'Adventure', 'War']","['Virtual Studios', 'Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Warner Bros. Pictures']"
14624,The Ultimate Gift,2007-03-09,114,9000000,3438735,"['Drew Fuller', 'Abigail Breslin', 'James Garner', 'Bill Cobbs', 'Ali Hillis', 'Lee Meriwether', 'Brian Dennehy', 'Brett Rice', 'D. David Morin', 'Mircea Monroe']","['Michael O. Sajbel', 'Cheryl McKay', 'Jim Stovall', 'Cleve Landsberg', 'John Shepherd', 'Mark McKenzie', 'Brian Baugh', 'Mitzi Corrigan', 'Beverly Holloway', 'Stephen Storer']",['US'],Released,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",3.1395,7.608,496,Life is how you live it... not how you spend it.,"['Romance', 'Drama', 'Family']","['The Ultimate Gift LLC', 'Dean River Productions', 'LIFE(n)', 'Stanford Financial Group']"
8270,The Lookout,2007-03-09,99,16000000,5367030,"['Joseph Gordon-Levitt', 'Jeff Daniels', 'Matthew Goode', 'Isla Fisher', 'Carla Gugino', 'Bruce McGill', 'Alberta Watson', 'Aaron Berg', 'Morgan Kelly', 'Greg Dunham']","['Gary Barber', 'Roger Birnbaum', 'Becki Cross Trujillo', 'Jonathan Glickman', 'Laurie MacDonald', 'Laurence Mark', 'Walter F. Parkes', 'Alar Kivilo', 'Jill Savitt', 'Marcia Ross']",['US'],Released,"Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.",1.5785,6.667,702,Whoever has the money has the power.,"['Crime', 'Drama', 'Thriller']","['Spyglass Entertainment', 'Miramax']"
14001,Dead Silence,2007-03-16,89,20000000,22382047,"['Ryan Kwanten', 'Amber Valletta', 'Donnie Wahlberg', 'Bob Gunton', 'Laura Regan', 'Michael Fairman', 'Joan Heney', 'Dmitry Chepovetsky', 'Judith Roberts', 'Steve Adams']","['Gregg Hoffman', 'Oren Koules', 'Rebecca Mangieri', 'Mark Burg', 'Denise Cronenberg', 'Wendy Weidman', 'Barbara Fiorentino', 'David R. Beecroft', 'Leslie Sebert', 'Peter Oillataguerre']",['US'],Released,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",4.4559,6.448,2427,You scream. You die.,['Horror'],"['Evolution Entertainment', 'Universal Pictures', 'Twisted Pictures']"
7485,Shooter,2007-03-22,124,61000000,95700000,"['Mark Wahlberg', 'Michael Peña', 'Danny Glover', 'Kate Mara', 'Elias Koteas', 'Rhona Mitra', 'Jonathan Walker', 'Louis Ferreira', 'Rade Šerbedžija', 'Tate Donovan']","['Antoine Fuqua', 'Colin Strause', 'Lorenzo di Bonaventura', 'Mark Mancina', 'Owen Walstrom', 'Conrad Buff IV', 'Eric A. Sears', 'Stephen Hunter', 'Lauro David Chartrand-DelValle', 'Peter Epstein']",['US'],Released,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.",10.8215,7.116,5388,Yesterday was about honor. Today is about justice.,"['Drama', 'Action', 'Thriller']","['Paramount Pictures', 'di Bonaventura Pictures', 'Grosvenor Park Impact Productions']"
2355,Reign Over Me,2007-03-22,124,20000000,22222308,"['Adam Sandler', 'Don Cheadle', 'Jada Pinkett Smith', 'Liv Tyler', 'Saffron Burrows', 'Donald Sutherland', 'Robert Klein', 'Melinda Dillon', 'Mike Binder', 'Jonathan Banks']","['Mike Binder', 'Jack Giarraputo', 'Lynwood Spinks', 'Steve Edwards', 'Jeremy Roush', 'Russ T. Alsobrook', 'Mike Binder', 'Deborah L. Scott', 'Jennifer Lamb', 'Greg Berry']",['US'],Released,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,7.4,7.216,1168,Let in the unexpected.,['Drama'],"['Columbia Pictures', 'Sunlight Productions', 'Relativity Media', 'Mr. Madison', 'Madison 23 Productions']"
17334,The Other End of the Line,2007-03-23,106,14000000,115592,"['Jesse Metcalfe', 'Shriya Saran', 'Austin Basis', 'Larry Miller', 'Nouva Monika Wahlgren', 'Sushmita Mukherjee', 'Michael Chen', 'Sara Foster', 'Harry Key', 'Tara Sharma']","['James Dodson', 'Emily Schweber', 'Ethan Maniquis', 'Jim Edelhauser', 'Tracey Jackson', 'Inanna Bantu', 'Jessica M. Lapin', 'Harsha Rajani', 'Kalpa Dave', 'BC Smith']","['IN', 'GB', 'US']",Released,An employee at an Indian call-center travels to San Francisco to be with a guy she falls for over the phone.,0.8001,6.4,186,,"['Comedy', 'Romance']","['Brass Hat Films', 'Adlabs Films Ltd.', 'Metro-Goldwyn-Mayer', 'Hyde Park Entertainment']"
16385,Pride,2007-03-23,104,20000000,7094650,"['Terrence Howard', 'Bernie Mac', 'Kimberly Elise', 'Tom Arnold', 'Brandon Fobbs', 'Alphonso McAuley', 'Regine Nehy', 'Nate Parker', 'Kevin Phillips', 'Scott Eastwood']","['Sunu Gonera', 'Billy Fox', 'Kevin Michael Smith', 'J. Mills Goodloe', 'Michael Gozzard', 'Norman Vance Jr.', 'Matthew F. Leonetti', 'Michael Gozzard', 'Kevin Michael Smith', 'Henry Kingi Jr.']","['DE', 'US']",Released,"Coach Jim Ellis shocks the community and changes lives when, aided by a local janitor, he sets out to form Philadelphia's first black swim team. But the odds are against them as they battle rigid rules, racism and more.",0.9661,6.6,68,,['Drama'],"['Lionsgate', 'Fortress Features']"
13170,The Boys & Girls Guide to Getting Down,2007-03-23,92,2100000,14487294,"['Cricket Leigh', 'Kat Turner', 'Steve Monroe', 'Jeff Bryan Davis', 'Navia Nguyen', 'Ravi Patel', 'C.C. Sheffield', 'Leyla Milani', 'Selena Fara', 'John McGarr']","['Dirty Vegas', 'Paul Sapiano', 'Paul Sapiano', 'Greg Studley', 'Nik Venet']",['US'],Released,"Tongue-in-cheek look at 20-something singles clubbing and partying in L.A. Voice-over narration, charts and graphs, and visits to a research laboratory punctuate the story of a single night when groups of friends go out, drink alcohol, take drugs, dance and talk, and look for someone to go home with.",0.3865,5.8,25,"A real life guide to sex, drugs, & bad behavior.",['Comedy'],"['Concrete Images', 'Big Primpin Productions']"
1273,TMNT,2007-03-23,87,34000000,95608995,"['James Arnold Taylor', 'Mitchell Whitfield', 'Nolan North', 'Mikey Kelley', 'Sarah Michelle Gellar', 'Chris Evans', 'Mako', 'Patrick Stewart', 'Kevin Smith', 'Laurence Fishburne']","['Galen Walker', 'Kevin Munroe', 'Steve Lumley', 'Simon Murton', 'Thomas K. Gray', 'John Damien Ryan', 'Klaus Badelt', 'Peter Laird', 'Kevin Munroe', 'Kevin Eastman']","['HK', 'US']",Released,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",5.026,6.166,1196,A Whole New Breed of Heroes.,"['Adventure', 'Animation', 'Comedy', 'Family']","['Imagi Animation Studios', 'Mirage Studios']"
